S.no.,Start Date,Bookeeper Start Date,Estimated Days,Output Date,TAT,Urgent,Month,Client Reference,Responsible User,File Name,Company No.,Company UTR,File Source,Status,File Allocated to,Bookeeper,Reviewer,File Type,Period,Accountancy Fees,CS Fee,Company closure fess,Payroll Fees,PAYE Registration Fees,Company Strike off fees,Company compliances(Dormant)+Registered Office,Personal Tax fees,Adding SIC Code fees,Incorporation Fee,Adding director Fee,SA Fee,VAT Registration,Business plan,Total Fee,Work Done,No. of Bank Accounts,Bank Transactions,Bank Transactions,Bank Transactions,Bank Transactions,Bank Transactions,Bank Transactions,Total Bank entries,No. of transactions (others),Total entries,Preparing Sales list,No. of sale invoices,No. of PINs ,No. of Wages,Bank received in,PINs given start date,PINs given done date,Time Taken( hrs),Notes,Fees
810,27 August 2025,29 August 2025,,29 August 2025,2,,08/2025,,Darshana,PM TRANSFORMATION SERVICES LTD,,,Google Chats,Under Review- UK,Anamika,Anamika,,QB,01/05/2025 -31/07/2025,,,,,,,,,,,,,,,0.00,VAT,1,24,,,,,,,,,,,40,,,,,,,
811,27 August 2025,1 September 2025,,2 September 2025,6,,08/2025,,Gamze,Neotribal Ltd,11249207,9277115874,Google Chats,Under Review- UK,Sahil,Sahil,,VT,01/07/2024 - 30/06/2025,720.00,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769.00,Year End Accounts,1,212,0,0,0,0,0,212,61,273,Prepare Sales List,15,39,7,CSV,,,,,
812,27 August 2025,28 August 2025,,28 August 2025,1,,08/2025,,Gamze,HSA Consultancy Limited,12046364,7063226984,Google Chats,Under Review- UK,Sahil,Abhay,,QF,01/05/2024 - 30/04/2025,,,,,,,,,,,,,,,0.00,Year End Accounts,1,66,0,0,0,0,0,66,6,72,,1,2,3,"PDF, CSV",,,,,
813,28 August 2025,28 August 2025,,28 August 2025,0,Yes,08/2025,,Hilal,I&C Textile Ltd,8192491,5104700744,Allocation group,Under Review- UK,Abhay,Sahil,,VT,01/12/2023 - 30/11/2024,,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.00,Year End Accounts,2,17,1,0,0,0,0,18,0,18,,0,0,0,PDF,,,,,
814,28 August 2025,28 August 2025,2.5,2 September 2025,5,,08/2025,,Lehar,GT Medical Ltd,,,Google Chats,Completed,Abhay,Abhay,,Xero,01/05/2025 - 31/07/2025,,,,,,,,,,,,,,,0.00,VAT,,,,,,,,0,99,99,Enter Sales Invoices,16,83,,,,,,,
815,28 August 2025,29 August 2025,,29 August 2025,1,Yes,08/2025,S103/NS/HK,Hilal,Ses Organisation Ltd,10935302,1269804962,Allocation group,Under Review- UK,Abhay,Abhay,,VT,01/12/2023 - 30/11/2024,720.00,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769.00,Year End Accounts,2,131,34,0,0,0,0,165,61,226,Prepare Sales List,33,16,12,"PDF, CSV",,,,,
816,28 August 2025,04 September 2025,,04 September 2025,7,,08/2025,,Darshana,PHASE 3 PROPERTY SERVICES LTD,,,Google Chats,Queries sent to CA,Anamika,Anamika,,QB,01/05/2025 -31/07/2025,,,,,,,,,,,,,,,0.00,VAT (accounting done by client only book review),,,,,,,,,,,,,,,,,,,,
817,28 August 2025,28 August 2025,,28 August 2025,0,Yes,08/2025,,Darshana,Science Clinic Private Tutoring Ltd,,,Google Chats,Queries sent to CA,Anamika,Anamika,,QB,01/09/2023 -31/8/2024,,,,,,,,,,,,,,,0.00,Year End Accounts,1,2045,,,,,,,,,,,,,,,,,,
818,29 August 2025,1 September 2025,,1 September 2025,3,,08/2025,,Darshana,GBM CONSULTANTS LIMITED,,,Google Chats,Queries sent to CA,Anamika,Anamika,,VT,01/05/2025 -31/07/2025,473.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.40,VAT,1,140,,,,,,,,,,12,,3,CSV,,,,,
819,29 August 2025,3 September 2025,,4 September 2025,6,,08/2025,,Silan,Arpa Design Limited,,,Allocation group,Under Review- UK,Sahil,Sahil,,VT,01/05/2024 - 30/04/2025,840.00,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.00,Year End Accounts,1,118,0,0,0,0,0,118,53,171,Prepare Sales List,19,22,12,CSV,,,,,
820,29 August 2025,8 September 2025,2,10 September 2025,12,,08/2025,C132/ANK/SC,Silan,Cass Projects Ltd,12214442,9394613827,Allocation group,Under Review- UK,Sahil,Abhay,,QF,01/05/2024 - 30/04/2025,,,,,,,,,,,,,,,0.00,Year End Accounts,2,124,264,0,0,0,0,388,20,408,,,8,12,"CSV, PDF",,,,,
821,29 August 2025,29 August 2025,1,29 August 2025,0,,08/2025,T097/NS/BB,Burcin,Saban Dogan Can Togrul,N/A,6429840881,Google Chats,Under Review- UK,Momin,Momin,,VT,06/04/2024 - 05/04/2025,720.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.00,Year End Accounts,0,0,0,0,0,0,0,0,60,60,Prepare Sales List,13,35,12,,,,,,
822,29 August 2025,30 August 2025,1,30 August 2025,1,,08/2025,I028/ANK/BB,Burcin,Ican IT Ltd,9797226,6598020257,Google Chats,Under Review- UK,Momin,Momin,,VT,01/06/2024 - 31/05/2025,1440.00,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1489.00,Year End Accounts,1,36,0,0,0,0,0,36,19,55,0,0,14,5,CSV,,,,,
823,29 August 2025,30 August 2025,1,30 August 2025,1,,08/2025,R017/ANK/BB,Burcin,Robin IT Solutions Ltd,10930746,1996315171,Google Chats,Under Review- UK,Momin,Momin,,VT,01/07/2024 - 30/06/2025,1080.00,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1129.00,Year End Accounts,1,66,0,0,0,0,0,66,33,99,0,0,26,7,CSV,,,,,
824,29 August 2025,1 September 2025,1,1 September 2025,3,,09/2025,B149/ANK/BB,Burcin,Biriki Digital Ltd,12876521,8853318468,Google Chats,Under Review- UK,Momin,Momin,,QF,01/07/2024 - 30/06/2025,,,,,,,,,,,,,,,0.00,Year End Accounts,1,55,0,0,0,0,0,55,27,82,0,0,27,0,CSV,,,,,
825,29 August 2025,1 September 2025,1,1 September 2025,3,,09/2025,S124/NS/BB,Burcin,Sersen Productions Ltd,11237654,5848904592,Google Chats,Under Review- UK,Momin,Momin,,VT,01/06/2024 - 31/05/2025,,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.00,Year End Accounts,1,154,0,0,0,0,0,154,59,213,Prepare Sales List,6,47,6,CSV,,,,,
826,29 August 2025,2 September 2025,1,2 September 2025,4,,09/2025,L052/BB,Burcin,Lexico Digital Ltd,13307286,5052524046,Google Chats,Under Review- UK,Momin,Momin,,QF,01/03/2024 - 29/02/2025,,,,,,,,,,,,,,,0.00,Year End Accounts,1,93,0,0,0,0,0,93,45,138,Enter Sales Invoices,5,40,0,CSV,,,,,
827,1 September 2025,1 September 2025,,02 September 2025,1,,09/2025,,Haci,cooper quantity surveying & consulting ltd,11294415,9506215525,Allocation group,Under Review- UK,Vishal,Vishal,,VT,01/05/2025 - 31/07/2025,450.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.00,VAT,1,354,0,0,0,0,0,354,104,458,0,0,101,3,"CSV, PDF",,,,,
828,1 September 2025,03 September 2025,,03 September 2025,2,,09/2025,,Haci,Jante Textiles Company Limited,13590422,1089416792,Allocation group,Under Review- UK,Vishal,Vishal,,VT,01/05/2025 - 31/07/2025,432.00,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.00,VAT,3,130,125,4,0,0,0,259,15,274,0,0,12,3,"CSV, PDF",,,,,
829,2 September 2025,2 September 2025,,3 September 2025,1,,09/2025,,Silan,Hfc Marketing Limited,,,Allocation group,Under Review- UK,Sahil,Sahil,,VT,01/05/2025 - 31/08/2025,240.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.00,Management accounts,1,72,0,0,0,0,0,72,35,107,Prepare Sales List,3,28,4,CSV,,,,,
830,2 September 2025,8 September 2025,,8 September 2025,6,,,,Darshana,Alexander De Sousa Services Ltd,,,Google Chats,Completed,Anamika,Anamika,,QB,10/12/2023 - 30/11/2024,,,,,,,,,,,,,,,0.00,Year End Accounts,1,28,,,,,,,,,,,,,,,,,,
831,2 September 2025,4 September 2025,,5 September 2025,3,,,,Darshana,Borescope Aviation Limited,,,Google Chats,Completed,Anamika,Anamika,,QB,01/05/2025 - 31/07/2025,,,,,,,,,,,,,,,0.00,VAT,3,61,2,47,,,,,,,,,7,,,,,,,
832,2 September 2025,2 September 2025,,2 September 2025,0,,,,Darshana,Sheh Construction Ltd,,,Google Chats,Queries sent to CA,Anamika,Anamika,,QB,01/05/2025 - 31/07/2025,,,,,,,,,,,,,,,0.00,VAT,2,167,35,,,,,,,,,,,,PDF,,,,,
833,2 September 2025,3 September 2025,,3 September 2025,1,,,,Darshana,Albawadi Trading Ltd,,,Google Chats,Completed,Anamika,Anamika,,QB,01/05/2025 - 31/07/2025,,,,,,,,,,,,,,,0.00,VAT,1,210,,,,,,,,,,,83,,,,,,,
834,2 September 2025,11 September 2025,,12 September 2025,10,,,,Darshana,DFD GLOBAL LTD,,,Google Chats,Queries sent to CA,Anamika,Anamika,,QB,01/10/2023 - 30/09/2024,,,,,,,,,,,,,,,0.00,Year End Accounts,3,20,2,53,,,,75,,,,,12,,PDF (Scanned),,,,,
835,2 September 2025,2 September 2025,1,2 September 2025,0,,09/2025,H067/ANK/BB,Burcin,H&H Cakery Ltd,13412215,6890718152,Google Chats,Under Review- UK,Momin,Momin,,VT,01/03/2024 - 29/02/2025,700.00,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.00,Year End Accounts,1,142,0,0,0,0,0,142,17,159,0,0,5,12,CSV,,,,,
836,3 September 2025,4 September 2025,1,5 September 2025,2,,09/2025,D107/NS/BB,Burcin,D-idea Ltd,11820641,1544017173,Google Chats,Under Review- UK,Momin,Momin,,QF,01/10/2024 - 31/05/2025,,,,,,,,,,,,,,,0.00,,3,107,9,303,0,0,0,419,19,438,Enter sales invoices,8,3,8,CSV,,,,,
837,3 September 2025,3 September 2025,1,3 September 2025,0,,09/2025,TI21/NS/BB,Burcin,The Sun Electrical Services Ltd,12381782,1760427743,Google Chats,Under Review- UK,Momin,Momin,,VT,01/03/2025 - 31/08/2025,240.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.00,Management accounts,1,65,0,0,0,0,0,65,21,86,Prepare Sales List,5,10,6,CSV,,,,,
838,3 September 2025,04 September 2025,,05 September 2025,2,,,,Yilsen,Musical Data Ltd,11509091,5160811928,Google Chats,Under Review- UK,Vishal,Vishal,,VT,01/05/2025 - 31/07/2025 ,,,,,,,,,,,,,,,0.00,VAT,1,76,0,0,0,0,0,76,39,115,Enter sales invoices,19,17,3,CSV,,,,,
839,3 September 2025,11 September 2025,,12 September 2025,9,,,,Darshana,Alia Simi Ifzal,,,Google Chats,Under Review- India,Anamika,Anamika,,,06/04/2024 - 05/04/2025,,,,,,,,,,,,,,,0.00,PTR,,,,,,,,,,,,,,,,,,,,
840,3 September 2025,,,,26 April 1774,,,,Darshana,Anthony Frost t/s FPS Electrical,,,Google Chats,"To-do, not taken up yet",Anamika,Anamika,,,,,,,,,,,,,,,,,,0.00,PTR,,,,,,,,,,,,,,,,,,,,
841,3 September 2025,,,,26 April 1774,,,,Darshana,David Durich Mas,,,Google Chats,"To-do, not taken up yet",Anamika,Anamika,,,,,,,,,,,,,,,,,,0.00,PTR,,,,,,,,,,,,,,,,,,,,
839,3 September 2025,,,,26 April 1774,,,,Darshana,Dominic Bayley-Chanduvi,,,Google Chats,"To-do, not taken up yet",Anamika,Anamika,,,,,,,,,,,,,,,,,,0.00,PTR,,,,,,,,,,,,,,,,,,,,
840,3 September 2025,16 September 2025,,16 September 2025,13,,,,Darshana,Agatha(Self love clinic),,,Google Chats,Under Review- India,Anamika,Anamika,,,06/04/2024 - 05/04/2025,,,,,,,,,,,,,,,0.00,PTR,,,,,,,,,,,,,,,,,,,,
841,4 September 2025,5 September 2025,,08 September 2025,4,,,,Gamze,K Mono Interior Design Ltd,,,Google Chats,Under Review- UK,Sahil,Sahil,,VT,01/04/2024 - 31/03/2025,,,,,,,,,,,,,,,0.00,Year End Accounts,1,142,0,0,0,0,0,142,98,240,Prepare Sales List,26,60,12,CSV,,,,,
842,5 September 2025,5 September 2025,1.5,09 September 2025,4,,,H056/NS/HK,Hilal,Helikon Limited,12077932,9001229439,Allocation group,Under Review- UK,Abhay,Abhay,,QF,01/09/2024 - 31/08/2025,,,,,,,,,,,,,,,0.00,Year End Accounts,1,162,0,0,0,0,0,162,61,223,,0,49,12,"PDF, CSV",,,,,
843,5 September 2025,5 September 2025,,11 September 2025,6,,,,Burak,Globe Agro Uk Ltd,13454516,9442025201,Google Chats,Under Review- UK,Vishal,Vishal,,VT,01/06/2025 - 31/08/2025,,,,,,,,,,,,,,,,VAT,7,75,227,9,6,4,1,322,211,533,Enter sales invoices,129,82,0,CSV,,,,,
844,6 September 2025,9 September 2025,1,9 September 2025,3,,,,Burcin,Veyis Arslan,N/A,3644264409,Google Chats,Under Review- UK,Momin,Momin,,VT,06/04/2024 - 05/04/2025,,,,,,,,,,,,,,,,Year End Accounts,1,308,0,0,0,0,0,308,13,321,No Sales,0,1,12,PDF (Scanned),,,,,
845,8 September 2025,8 September 2025,,08 September 2025,0,,,,Silan,Tadim Patisserie Ltd,,,Allocation group,Currently Working,Sahil,Sahil,,VT,01/12/2024 - 31/08/2025,,,,,,,,,,,,,,,,Management accounts,2,741,27,0,0,0,0,768,11,779,No Sales,0,2,9,PDF,,,,,
846,8 September 2025,8 September 2025,,8 September 2025,0,,,,Lehar,Darqube Ltd,,,Google Chats,Completed,Anamika,Anamika,,VT,01/05/2025 -31/07/2025,,,,,,,,,,,,,,,,VAT,2,117,22,,,,,,,,,,3,,CSV,,,,,
847,8 September 2025,8 September 2025,,10 September 2025,2,,,,Jaleh,dark lusso,,,Google Chats,Queries sent to CA,Anamika,Anamika,,Excel ,01/06/2025 - 31/08/2025,,,,,,,,,,,,,,,,VAT,7,10,5,29,4,17,74,139,9,148,,1,22,,PDF,,,,,
848,9 September 2025,9 September 2025,,10 September 2025,1,,,,Silan,Emran Consulting Ltd,,,Allocation group,Under Review- UK,Sahil,Sahil,,VT,01/07/2024 - 30/06/2025,,,,,,,,,,,,,,,,Year End Accounts,1,95,0,0,0,0,0,95,22,117,Prepare Sales List,4,15,3,CSV,,,,,
849,9 September 2025,10 September 2025,,10 September 2025,1,,,,Silan,Estel Marketing and Sales Consultancy Limited,,,Allocation group,Under Review- UK,Sahil,Abhay,,VT,01/09/2024 - 31/08/2025,,,,,,,,,,,,,,,,Year End Accounts,1,103,0,0,0,0,0,103,18,121,Prepare Sales List,8,10,,"CSV, PDF",,,,,
850,9 September 2025,10 September 2025,,10 September 2025,1,,,,Silan,Humanimal Consultancy Ltd,,,Allocation group,Under Review- UK,Sahil,Sahil,,QF,01/09/2024 - 31/08/2025,,,,,,,,,,,,,,,,Year End Accounts,1,84,0,0,0,0,0,84,11,95,Enter sales invoices,11,,,,,,,,
851,09 September 2025,09 September 2025,,10 September 2025,1,Yes,,,Haci,Sensigo Ltd,12771203,7713315989,Allocation group,Under Review- UK,Vishal,Vishal,,QF,01/06/2025 - 31/08/2025,,,,,,,,,,,,,,,,VAT,3,71,24,1,0,0,0,96,32,128,0,4,25,3,PDF,,,,,
852,10 September 2025,11 September 2025,,15 September 2025,5,,,S178/ANK/HK,Hilal,Spey Consultancy Ltd,13260540,3512814494,Allocation group,Under Review- UK,Abhay,Abhay,,QF,01/01/2024 - 31/12/2024,,,,,,,,,,,,,,,,Year End Accounts,4,275,182,12,5,0,0,474,144,618,,,132,12,PDF,,,,,
853,10 September 2025,11 September 2025,1,11 September 2025,1,,,,Haci,Manasset Business Solutions Limited,10851270,2687724208,Google Chats,Completed,Vishal,Momin,,VT,01/06/2025 - 31/08/2025,,,,,,,,,,,,,,,,VAT,2,59,1,0,0,0,0,60,31,91,Enter sales invoices,2,26,3,CSV,,,,,
854,10 September 2025,11 September 2025,,12 September 2025,2,,,,Burak,Techist Ltd,9497633,5543311976,Google Chats,Under Review- UK,Vishal,Vishal,,VT,01/06/2025 - 31/08/2025,,,,,,,,,,,,,,,,VAT,2,27,4,0,0,0,0,31,18,49,Entered sale invoices,3,12,3,CSV,,,,,
855,10 September 2025,10 September 2025,,16 September 2025,6,,,,Gamze,Babylon Group Ltd,11010264,5564501230,"Google Chats, Task Sheet",Under Review- UK,Sahil,Sahil,,VT,02/05/2024 - 31/12/2024,,,,,,,,,,,,,,,,Year End Accounts,4,122,29,32,3,0,0,186,47,233,Prepare Sales List,15,24,8,PDF,,,,,
856,10 September 2025,15 September 2025,,15 September 2025,5,,,,Darshana,SAFE INTELLIGENCE LIMITED,13521100,1847821202,Google Chats,Under Review- India,Anamika,Anamika,,Xero,01/08/2025 - 31/8/2025,,,,,,,,,,,,,,,,Bookkeeping,4,23,57,4,2,,,,,,,,37,,,,,,,
857,12 September 2025,12 September 2025,,12 September 2025,0,,,,Ersin,Samet Bulbul,,1899867488,Allocation group,Under Review- UK,Vishal,Vishal,,VT,01/04/2024 - 31/08/2025,,,,,,,,,,,,,,,,Year End Accounts,1,141,0,0,0,0,0,141,54,195,Prepare Sales List,50,4,0,,,,,,
858,12 September 2025,12 September 2025,,15 September 2025,3,,,I081/HT,Haci,Lilax limited,15477111,7258819522,Google Chats,Completed,Vishal,Sahil,,VT,01/05/2025 - 31/08/2025,,,,,,,,,,,,,,,,VAT,1,24,0,0,0,0,0,24,9,33,,0,9,0,PDF,,,,,
859,12 September 2025,15 September 2025,,15 September 2025,3,,,,Haci,Neptus software ltd,12291071,9359329493,Google Chats,Under Review- UK,Vishal,Vishal,,QF,01/05/2025 - 31/08/2025,,,,,,,,,,,,,,,,VAT,1,14,0,0,0,0,0,14,11,25,0,0,8,3,PDF,,,,,
860,15 September 2025,15 September 2025,1.5,17 September 2025,2,Yes,,G103/NS/HK,Hilal,Great Morphosis Ltd,13036091,9971003147,Allocation group,Under Review- UK,Abhay,Abhay,,QF,01/05/2024 - 30/04/2025,,,,,,,,,,,,,,,,Year End Accounts,2,47,66,0,0,0,0,113,41,154,,0,29,12,"CSV, PDF",,,,,
861,15 September 2025,15 September 2025,,16 September 2025,1,,,,Haci,MGG Software Ltd,10575798,2751321825,Allocation group,Under Review- UK,Vishal,Vishal,,VT,01/05/2025 - 31/08/2025,,,,,,,,,,,,,,,,VAT,1,16,0,0,0,0,0,16,10,26,0,0,10,0,PDF,,,,,
862,16 September 2025,16 September 2025,,18 September 2025,2,,,,Silan,Audiodrop Ltd,,,Google Chats,"To-do, not taken up yet",Sahil,,,VT,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,
863,16 September 2025,16 September 2025,,,13 April 1774,,,,Yilsen,Pinkcode IT Solution Ltd,11331796,6822418390,Google Chats,Under Review- UK,Vishal,Vishal,,VT,01/05/2025 - 31/08/2025,,,,,,,,,,,,,,,,VAT,1,28,0,0,0,0,0,28,30,58,Enter sales invoices,3,24,3,"PDF, CSV",,,,,
864,16 September 2025,16 September 2025,1,16 September 2025,0,,,M106/ANK/HK,Cevher,Molecule Tech Limited,12113810,5739528021,Google Chats,Under Review- UK,Momin,Momin,,VT,01/06/2024 - 31/05/2025,,,,,,,,,,,,,,,,Year End Accounts,1,229,0,0,0,0,0,229,95,324,Prepare Sales List,14,69,12,CSV,,,,,
865,16 September 2025,17 September 2025,1,18 September 2025,2,,,,Burcin,Erkan Turk,N/A,7637095916,Google Chats,Under Review- UK,Momin,Momin,,VT,06/04/2024 - 05/04/2025,,,,,,,,,,,,,,,,Year End Accounts,2,1473,112,0,0,0,0,1585,0,1585,0,0,0,0,PDF,,,,,
866,16 September 2025,17 September 2025,,17 September 2025,1,,,,Darshana,BECON TECH LTD,,,Google Chats,Queries sent to CA,Anamika,Anamika,,QB,01/06/2025 -31/08/2025,,,,,,,,,,,,,,,,VAT,2,35,9,,,,,44,12,56,,,12,,,,,,,
867,16 September 2025,17 September 2025,,17 September 2025,1,,,,Darshana,DELIVERY EXPRESS24 LTD,,,Google Chats,Queries sent to CA,Anamika,Anamika,,QB,01/06/2025 -31/08/2025,,,,,,,,,,,,,,,,,1,252,,,,,,252,0,252,,,,,,,,,,
868,16 September 2025,18 September 2025,,19 September 2025,3,,,,Darshana,Excellent Accessories Ltd,,,Google Chats,Queries sent to CA,Anamika,Anamika,,VT,01/06/2025 -31/08/2025,,,,,,,,,,,,,,,,VAT,1,138,,,,,,138,0,138,37,,,,,,,,,
869,16 September 2025,22 September 2025,,22 September 2025,6,,,,Darshana,Social Optimisation Marketing Organisation Ltd,,,Google Chats,Completed,Anamika,Anamika,,QB,01/06/2025 -31/08/2025,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,
870,16 September 2025,24 September 2025,,24 September 2025,8,,,,Darshana,Alia Simi Ifzal Tas A1 Launderette,,,Google Chats,Queries sent to CA,Anamika,Anamika,,VT,01/06/2025 -31/08/2025,,,,,,,,,,,,,,,,VAT,1,83,,,,,,83,0,83,,,,,,,,,,
871,17 September 2025,17 September 2025,,17 September 2025,0,,,,Hilal,Great Morphosis Ltd,13036091,9971003147,Google Chats,Under Review- UK,Abhay,Abhay,,QF,01/05/2025 - 31/08/2025,,,,,,,,,,,,,,,,Management Accounts,2,19,13,0,0,0,0,32,14,46,,0,10,4,"CSV, PDF",,,,,
872,17 September 2025,17 September 2025,,18 September 2025,1,,,E041/ANK/GD,Gamze,Eugur Design Studio Ltd,10101807,2028713763,Allocation group,Under Review- UK,Sahil,Abhay,,VT,01/03/2024 - 28/02/2025,,,,,,,,,,,,,,,,Year End Accounts,1,124,0,0,0,0,0,124,25,149,Prepare Sales List,12,1,12,"CSV, PDF",,,,,
873,17 September 2025,18 September 2025,,22 September 2025,5,,,A181/ANK/GD,Gamze,Adata It Solutions Ltd,12237244,1007913144,Allocation group,Under Review- UK,Sahil,Abhay,,QF,01/09/2024 - 31/08/2025,,,,,,,,,,,,,,,,Year End Accounts,1,78,0,0,0,0,0,78,28,106,Enter Sales Invoice,11,5,12,"CSV, PDF",,,,,
874,17 September 2025,18 September 2025,,22 September 2025,,,,,Gamze,Metadisk Limited,,,Allocation group,Under Review- UK,Sahil,Vishal,,VT,01/05/2024 - 30/04/2025,,,,,,,,,,,,,,,,Year End Accounts,2,176,12,0,0,0,0,188,59,247,Prepare Sales List,25,24,10,PDF,,,,,
875,17 September 2025,19 September 2025,,23 September 2025,,,,,Silan,Revolando Ltd,,,Allocation group,Under Review- UK,Sahil,Sahil,,VT,01/01/2024 - 31/12/2024,,,,,,,,,,,,,,,,Year End Accounts,3,89,97,9,0,0,0,195,51,246,Prepare Sales List,25,14,12,CSV,,,,,
876,17 September 2025,19 September 2025,,25 September 2025,,,,,Silan,Bahar Kaplan Design Ltd,,,Allocation group,Under Review- UK,Sahil,Sahil,,VT,01/07/2024 - 30/06/2025,,,,,,,,,,,,,,,,Year End Accounts,1,219,0,0,0,0,0,219,93,312,Prepare Sales List,9,75,9,CSV,,,,,
877,18 September 2025,18 September 2025,,18 September 2025,0,,,,Haci,Cloud9 VFX Limited,,,Google Chats,Under Review- UK,Vishal,Vishal,,QF,01/05/2025 - 31/08/2025,,,,,,,,,,,,,,,,VAT,1,37,0,0,0,0,0,37,8,45,0,4,1,3,,,,,,
878,18 September 2025,,,,11 April 1774,,,,Darshana,BRANDNA LTD,,,Google Chats,"To-do, not taken up yet",Anamika,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,
879,18 September 2025,19 September 2025,,22 September 2025,4,,,,Darshana,EIGHT TWO STUDIO LTD,,,Google Chats,Queries sent to CA,Anamika,Anamika,,QB,01/06/2025 - 31/08/2025,,,,,,,,,,,,,,,,VAT,1,164,,,,,,164,60,224,,,60,,PDF,,,,,
880,18 September 2025,,,,11 April 1774,,,,Darshana,NEW FLAME/ New Scent Ltd,,,Google Chats,"To-do, not taken up yet",Anamika,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,
881,18 September 2025,,,,11 April 1774,,,,Darshana,OXYGEN4LEADERSHIP LTD,,,Google Chats,"To-do, not taken up yet",Anamika,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,
882,18 September 2025,,,,11 April 1774,,,,Darshana,PHADED LONDON LIMITED,,,Google Chats,"To-do, not taken up yet",Anamika,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,
883,19 September 2025,19 September 2025,1,22 September 2025,3,,,P100/NS/HK,Hilal,Paperwork Consultancy Ltd,13096972,8639416494,Google Chats,Under Review- UK,Abhay,Abhay,,QF,01/05/2024 - 30/04/2025,,,,,,,,,,,,,,,,Year End Accounts,1,93,0,0,0,0,0,93,27,120,,0,15,12,"CSV, PDF",,,,,
884,19 September 2025,24 September 2025,1,24 September 2025,5,,,C106/ANK/BB,Burcin,Semiha Cimenlik,N/A,9265771698,Google Chats,Under Review- UK,Momin,Momin,,VT,06/04/2024 - 05/04/2025,,,,,,,,,,,,,,,,Year End Accounts,,,,,,,,0,9,9,0,0,9,0,,,,,,
885,19 September 2025,23 September 2025,1,23 September 2025,4,,,O098/BB,Burcin,Own's Direct Limited,15422229,8447504812,Google Chats,Under Review- UK,Momin,Momin,,VT,17/01/2024 - 31/01/2025,,,,,,,,,,,,,,,,Year End Accounts,1,40,0,0,0,0,0,40,29,69,0,0,29,0,CSV,,,,,
886,19 September 2025,22 September 2025,,23 September 2025,#REF!,,,,Yilsen,Lotus Automotive Disign Ltd,,,Google Chats,Under Review- UK,Vishal,Vishal,,VT,01/06/2025 - 31/08/2025,,,,,,,,,,,,,,,,VAT,2,5,36,0,0,0,0,41,22,63,Entered sale invoices',10,9,3,PDF,,,,,
887,22 September 2025,24 Septmeber 2025,,25 September 2025,3,,,,Burak,Kutan Ural Design Studio Ltd,,,Google Chats,Currently Working,Vishal,Vishal,,VT,01/06/2025 - 31/08/2025,,,,,,,,,,,,,,,,VAT,1,128,0,0,0,0,0,128,86,214,Entered sale invoices',7,76,3,CSV,,,,,
888,22 September 2025,23 September 2025,,24 September 2025,2,,,,Burak,3A Trend Tech Ltd,,,Google Chats,Under Review- UK,Vishal,Vishal,,VT,01/06/2025 - 31/08/2025,,,,,,,,,,,,,,,,VAT,1,20,0,0,0,0,0,20,11,31,Entered sale invoices',3,8,0,CSV,,,,,
889,22 September 2025,22 September 2025,,22 September 2025,0,,,,Darshana,Amantien Electrical Services Ltd,,,Google Chats,Completed,Anamika,Anamika,,QB,01/06/2025 -31/08/2025,,,,,,,,,,,,,,,,VAT,1,3,,,,,,3,3,6,,,3,,CSV,,,,,
890,22 September 2025,,,,7 April 1774,,,,Darshana,TRAINING TUNES LIMITED,,,Google Chats,"To-do, not taken up yet",Anamika,,,VT,01/06/2025 -31/08/2025,,,,,,,,,,,,,,,,VAT,,,,,,,,0,0,0,,,,,,,,,,
